place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
4,4,HAY RUN(V337),K C Leung,L Ho,123,1119,9,1-1/4,"4                                                            

2                                                            

2                                                            

3                                                            

4",1:49.84,14,2(125),Class 4 - 1800M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 967,000",Sha Tin,2019/10/27
5,1,ENFOLDING(B353),Z Purton,C Fownes,133,1090,7,1-3/4,"7                                                            

7                                                            

7                                                            

7                                                            

5",1:49.91,6,2(125),Class 4 - 1800M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 967,000",Sha Tin,2019/10/27
6,6,THIS ONE'S FOR YOU(B428),M L Yeung,K W Lui,122,1176,4,2-1/4,"6                                                            

5                                                            

5                                                            

5                                                            

6",1:50.01,4.2,2(125),Class 4 - 1800M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 967,000",Sha Tin,2019/10/27
7,3,GOOD RUNNERS WAY(C127),B Shinn,C S Shum,123,1086,1,3,"3                                                            

3                                                            

3                                                            

2                                                            

7",1:50.11,8.6,2(125),Class 4 - 1800M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 967,000",Sha Tin,2019/10/27
8,2,GOOD FIT(S131),N Callan,F C Lor,133,1172,6,4-1/2,"9                                                            

9                                                            

9                                                            

9                                                            

8",1:50.39,15,2(125),Class 4 - 1800M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 967,000",Sha Tin,2019/10/27
9,5,INDIGENOUS STAR(A081),M Chadwick,P F Yiu,123,1048,10,7,"10                                                            

10                                                            

10                                                            

10                                                            

9",1:50.76,24,2(125),Class 4 - 1800M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 967,000",Sha Tin,2019/10/27
10,10,CHEEKY BEE(B471),M F Poon,A T Millard,116,1001,5,7,"8                                                            

8                                                            

8                                                            

8                                                            

10",1:50.77,44,2(125),Class 4 - 1800M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 967,000",Sha Tin,2019/10/27
1,10,CHATER THUNDER(A325),A Sanna,D J Whyte,118,1025,7,-,"2                                                            

3                                                            

2                                                            

1",1:40.24,6.6,3(126),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/10/27
2,14,WINNING CIRCLE(B275),M L Yeung,C W Chang,113,1143,6,SH,"1                                                            

2                                                            

1                                                            

2",1:40.26,65,3(126),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/10/27
3,1,MR MAGELLAN(C008),C Schofield,Y S Tsui,133,1102,11,1,"10                                                            

12                                                            

6                                                            

3",1:40.41,11,3(126),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/10/27
4,11,MASTER BERNINI(A174),J Moreira,A T Millard,116,1044,12,4-1/4,"11                                                            

10                                                            

11                                                            

4",1:40.91,5.2,3(126),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/10/27
5,12,WHAMPOA STAR(B146),H N Wong,Y S Tsui,113,1159,3,5-1/4,"8                                                            

7                                                            

9                                                            

5",1:41.07,17,3(126),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/10/27
6,3,REGENCY GEM(C035),Z Purton,W Y So,130,1166,2,5-1/4,"4                                                            

5                                                            

4                                                            

6",1:41.09,3.6,3(126),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/10/27
7,9,LITTLE FANTASY(T298),R Bayliss,K L Man,119,1210,10,5-3/4,"5                                                            

9                                                            

8                                                            

7",1:41.14,37,3(126),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/10/27
8,8,MI BLANCO(A186),L Hewitson,P O'Sullivan,120,1115,8,10-1/2,"13                                                            

14                                                            

14                                                            

8",1:41.90,16,3(126),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/10/27
9,7,IRISH VEGA(B302),U Rispoli,C Fownes,131,1060,5,11-1/4,"14                                                            

13                                                            

13                                                            

9",1:42.02,14,3(126),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/10/27
10,5,HIDDEN SPIRIT(B130),M Chadwick,P O'Sullivan,127,1162,4,14-1/2,"12                                                            

11                                                            

12                                                            

10",1:42.55,5.8,3(126),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/10/27
11,13,VICTORY MARCH(B133),M F Poon,C Fownes,111,1156,1,15-3/4,"3                                                            

4                                                            

7                                                            

11",1:42.74,92,3(126),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/10/27
12,4,REEVE'S MUNTJAC(C174),G van Niekerk,C H Yip,128,1189,14,17,"6                                                            

1                                                            

3                                                            

12",1:42.96,36,3(126),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/10/27
13,6,KEEP WINNING(B331),K C Leung,C W Chang,124,1129,13,25,"7                                                            

6                                                            

5                                                            

13",1:44.26,23,3(126),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/10/27
14,2,JOYFUL CONTENDER(B364),N Callan,R Gibson,132,1125,9,25-3/4,"9                                                            

8                                                            

10                                                            

14",1:44.35,36,3(126),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/10/27
WV,,LET'S COME BACK(B367),U Rispoli,C Fownes,124,---,---,---,---,---,---,3(126),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/10/27
1,1,ELUSIVE STATE(A036),J Moreira,A T Millard,131,1139,2,-,"5                                                            

5                                                            

4                                                            

1",1:38.52,2.3,4(127),Class 2 - 1650M - (100-80),GOOD,ALL WEATHER TRACK,"HK$ 2,100,000",Sha Tin,2019/10/27
2,7,BUDDIES(C019),G van Niekerk,J Moore,121,1183,4,1-3/4,"1                                                            

1                                                            

1                                                            

2",1:38.79,4.1,4(127),Class 2 - 1650M - (100-80),GOOD,ALL WEATHER TRACK,"HK$ 2,100,000",Sha Tin,2019/10/27
3,3,TURIN REDSTAR(B092),K C Leung,F C Lor,130,1151,1,1-3/4,"3                                                            

3                                                            

3                                                            

3",1:38.81,14,4(127),Class 2 - 1650M - (100-80),GOOD,ALL WEATHER TRACK,"HK$ 2,100,000",Sha Tin,2019/10/27
4,5,RAGING BLITZKRIEG(B147),U Rispoli,J Size,127,1115,3,3-3/4,"2                                                            

2                                                            

2                                                            

4",1:39.12,9.2,4(127),Class 2 - 1650M - (100-80),GOOD,ALL WEATHER TRACK,"HK$ 2,100,000",Sha Tin,2019/10/27
5,2,MORETHANLUCKY(A039),M Chadwick,F C Lor,130,1200,7,4-1/4,"6                                                            

6                                                            

6                                                            

5",1:39.21,32,4(127),Class 2 - 1650M - (100-80),GOOD,ALL WEATHER TRACK,"HK$ 2,100,000",Sha Tin,2019/10/27
6,4,GLORIOUS ARTIST(B210),Z Purton,F C Lor,129,1109,8,4-1/2,"8                                                            

8                                                            

8                                                            

6",1:39.25,5,4(127),Class 2 - 1650M - (100-80),GOOD,ALL WEATHER TRACK,"HK$ 2,100,000",Sha Tin,2019/10/27
7,8,ENRICHMENT(B457),R Bayliss,J Size,121,1037,9,5-1/4,"9                                                            

9                                                            

9                                                            

7",1:39.35,27,4(127),Class 2 - 1650M - (100-80),GOOD,ALL WEATHER TRACK,"HK$ 2,100,000",Sha Tin,2019/10/27
8,6,CIRCUIT GLORY(A402),H T Mo,A S Cruz,122,1045,6,7,"4                                                            

4                                                            

5                                                            

8",1:39.65,14,4(127),Class 2 - 1650M - (100-80),GOOD,ALL WEATHER TRACK,"HK$ 2,100,000",Sha Tin,2019/10/27
9,9,NOBLE STEED(A326),M L Yeung,K W Lui,118,1144,5,7-1/2,"7                                                            

7                                                            

7                                                            

9",1:39.71,54,4(127),Class 2 - 1650M - (100-80),GOOD,ALL WEATHER TRACK,"HK$ 2,100,000",Sha Tin,2019/10/27
1,12,STAR SUPERIOR(V255),G van Niekerk,C W Chang,114,1079,8,-,"8                                                            

8                                                            

1",1:09.55,5.4,5(128),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 967,000",Sha Tin,2019/10/27
2,4,ZERO HEDGE(A221),B Shinn,J Size,129,1133,3,3/4,"7                                                            

4                                                            

2",1:09.69,18,5(128),Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 967,000",Sha Tin,2019/10/27
